offensive_binary_label	tweet_id	agreement_level	annotation	domain	split
1	1267315651867054082	A++	O++	BLM	dev
1	1267688966678999042	A+	O+	BLM	dev
1	1267619143336984584	A+	O+	BLM	dev
1	1267420295901650944	A++	O++	BLM	dev
1	1267498427232862217	A0	O0	BLM	dev
1	1267392554984632320	A0	O0	BLM	dev
1	1267212119700881415	A0	O0	BLM	dev
1	1266435288580141057	A0	O0	BLM	dev
1	1266767780944187392	A0	O0	BLM	dev
1	1266326280171130881	A+	O+	BLM	dev
1	1267859083668803586	A+	O+	BLM	dev
1	1266938066041745409	A0	O0	BLM	dev
1	1267234341102530560	A0	O0	BLM	dev
1	1266847585253445632	A++	O++	BLM	dev
1	1266722570990235650	A++	O++	BLM	dev
1	1266392657556725760	A+	O+	BLM	dev
1	1267250275703808001	A+	O+	BLM	dev
1	1267263172903239680	A++	O++	BLM	dev
1	1266197435325521921	A+	O+	BLM	dev
1	1266942614592520192	A+	O+	BLM	dev
1	1267097925626269697	A+	O+	BLM	dev
1	1267210864844832768	A++	O++	BLM	dev
1	1267461182010658816	A+	O+	BLM	dev
1	1267195472571060224	A+	O+	BLM	dev
1	1266591565830471681	A++	O++	BLM	dev
1	1266895605973934080	A++	O++	BLM	dev
1	1267597140513050624	A++	O++	BLM	dev
1	1266272317438492672	A+	O+	BLM	dev
1	1267409776436183042	A+	O+	BLM	dev
1	1266446842973356033	A+	O+	BLM	dev
1	1267529163260469255	A+	O+	BLM	dev
1	1267573920330330113	A+	O+	BLM	dev
1	1267191878136430593	A+	O+	BLM	dev
0	1223397959041028098	A+	N+	Covid-19	dev
0	1242275959291559936	A++	N++	Covid-19	dev
0	1252791343912493056	A+	N+	Covid-19	dev
1	1236267376351436800	A0	O0	Covid-19	dev
0	1236499347878989825	A+	N+	Covid-19	dev
1	1242598467974955008	A+	O+	Covid-19	dev
0	1233842153610047489	A++	N++	Covid-19	dev
1	1251165258019778561	A++	O++	Covid-19	dev
0	1241171083241414658	A++	N++	Covid-19	dev
0	1245215961323634689	A++	N++	Covid-19	dev
0	1244020626551160833	A0	N0	Covid-19	dev
0	1235683622817918976	A++	N++	Covid-19	dev
1	1248467386589569029	A+	O+	Covid-19	dev
0	1239654393739464709	A+	N+	Covid-19	dev
1	1244125265757974529	A0	O0	Covid-19	dev
0	1240091603542454273	A++	N++	Covid-19	dev
0	1242228105437159424	A++	N++	Covid-19	dev
0	1242091220962291716	A+	N+	Covid-19	dev
0	1237516461368729600	A+	N+	Covid-19	dev
0	1235294633602748417	A+	N+	Covid-19	dev
0	1238469213024595968	A++	N++	Covid-19	dev
0	1238210206401781760	A++	N++	Covid-19	dev
0	1249206066832965639	A+	N+	Covid-19	dev
0	1244392253998731274	A++	N++	Covid-19	dev
1	1253080743225421824	A+	O+	Covid-19	dev
0	1235575383694512128	A0	N0	Covid-19	dev
0	1229506933931094020	A++	N++	Covid-19	dev
0	1235372009627897858	A+	N+	Covid-19	dev
0	1241707211333808129	A+	N+	Covid-19	dev
0	1251294190811611136	A+	N+	Covid-19	dev
1	1233730775218114565	A+	O+	Covid-19	dev
1	1245697626424651776	A0	O0	Covid-19	dev
0	1251861688644747264	A+	N+	Covid-19	dev
0	1242693280455970822	A++	N++	Covid-19	dev
1	1237790478051008514	A+	O+	Covid-19	dev
0	1245486405138219008	A++	N++	Covid-19	dev
1	1234193736898355201	A++	O++	Covid-19	dev
0	1249439949306368000	A0	N0	Covid-19	dev
0	1239355352279326722	A++	N++	Covid-19	dev
0	1233043192871870465	A0	N0	Covid-19	dev
0	1247261116025262080	A+	N+	Covid-19	dev
0	1233407822190305280	A+	N+	Covid-19	dev
0	1236435274097442821	A+	N+	Covid-19	dev
0	1251990932716769280	A+	N+	Covid-19	dev
0	1251413003745898496	A+	N+	Covid-19	dev
0	1246962960204996608	A0	N0	Covid-19	dev
1	1251487800555339781	A++	O++	Covid-19	dev
0	1239633010758168577	A++	N++	Covid-19	dev
1	1240676746627649536	A0	O0	Covid-19	dev
0	1244025717710565378	A0	N0	Covid-19	dev
0	1245536192524775426	A+	N+	Covid-19	dev
1	1234481428504727553	A+	O+	Covid-19	dev
0	1245191353429929987	A++	N++	Covid-19	dev
0	1245702454273925126	A+	N+	Covid-19	dev
1	1243550742616715265	A++	O++	Covid-19	dev
1	1240834540505051136	A+	O+	Covid-19	dev
1	1237951178706538496	A++	O++	Covid-19	dev
0	1235383608124174337	A0	N0	Covid-19	dev
0	1245588419335426061	A++	N++	Covid-19	dev
1	1236860254308229122	A+	O+	Covid-19	dev
1	1220531254195449856	A+	O+	Covid-19	dev
1	1249879997478649856	A++	O++	Covid-19	dev
1	1232828991003910144	A++	O++	Covid-19	dev
0	1237745007681044480	A++	N++	Covid-19	dev
0	1246634449967538179	A0	N0	Covid-19	dev
1	1235722610769408000	A0	O0	Covid-19	dev
0	1241172085935878144	A++	N++	Covid-19	dev
0	1234999971360825344	A++	N++	Covid-19	dev
0	1252047710544433154	A+	N+	Covid-19	dev
1	1232915269770719232	A+	O+	Covid-19	dev
1	1246225534218129411	A0	O0	Covid-19	dev
1	1231948858499842049	A0	O0	Covid-19	dev
1	1228195486152060929	A0	O0	Covid-19	dev
0	1223775951919685638	A+	N+	Covid-19	dev
0	1237110599076786178	A++	N++	Covid-19	dev
1	1243365622710296577	A0	O0	Covid-19	dev
1	1251589984601006080	A++	O++	Covid-19	dev
0	1233686595997458432	A0	N0	Covid-19	dev
1	1250580497035493378	A++	O++	Covid-19	dev
0	1237326991310958592	A++	N++	Covid-19	dev
0	1246942227596705796	A++	N++	Covid-19	dev
0	1237839882698911745	A++	N++	Covid-19	dev
0	1232789315853438976	A0	N0	Covid-19	dev
1	1232004222222290945	A0	O0	Covid-19	dev
0	1236378076793225216	A0	N0	Covid-19	dev
1	1221646374040522753	A++	O++	Covid-19	dev
0	1220996306337796096	A+	N+	Covid-19	dev
0	1233563389097578497	A++	N++	Covid-19	dev
1	1244404409645350913	A0	O0	Covid-19	dev
0	1240298000766754816	A0	N0	Covid-19	dev
0	1249127103238492160	A0	N0	Covid-19	dev
0	1241160518032920576	A+	N+	Covid-19	dev
1	1243903932377829377	A0	O0	Covid-19	dev
0	1253602934228766723	A+	N+	Covid-19	dev
0	1243887448880492544	A++	N++	Covid-19	dev
0	1247238379005067264	A++	N++	Covid-19	dev
0	1239390445949669377	A+	N+	Covid-19	dev
0	1245025572721393665	A0	N0	Covid-19	dev
0	1246102821730168832	A0	N0	Covid-19	dev
1	1245974643669897216	A0	O0	Covid-19	dev
0	1243342671353122816	A+	N+	Covid-19	dev
1	1234304000805212161	A+	O+	Covid-19	dev
0	1232819763203596288	A0	N0	Covid-19	dev
0	1245999495231549442	A++	N++	Covid-19	dev
0	1250298992363073549	A0	N0	Covid-19	dev
1	1236772739731652608	A0	O0	Covid-19	dev
1	1238305899447533568	A0	O0	Covid-19	dev
0	1245523126454280193	A++	N++	Covid-19	dev
1	1234965688210591745	A+	O+	Covid-19	dev
1	1233998794901069825	A0	O0	Covid-19	dev
1	1239436679535931394	A+	O+	Covid-19	dev
0	1250669856162107392	A0	N0	Covid-19	dev
0	1241742607207862274	A++	N++	Covid-19	dev
0	1247951792295550979	A0	N0	Covid-19	dev
1	1249942199611150336	A++	O++	Covid-19	dev
1	1254057944385282048	A+	O+	Covid-19	dev
1	1239389389257691136	A0	O0	Covid-19	dev
1	1222189683557486592	A++	O++	Covid-19	dev
0	1233184193951215616	A0	N0	Covid-19	dev
0	1236108599941722112	A+	N+	Covid-19	dev
1	1245948719469658112	A+	O+	Covid-19	dev
0	1244116462073249799	A+	N+	Covid-19	dev
0	1250201243554844674	A+	N+	Covid-19	dev
0	1235508677404053505	A0	N0	Covid-19	dev
1	1229053447783223297	A0	O0	Covid-19	dev
1	1245485503807475719	A0	O0	Covid-19	dev
0	1235929494751293441	A0	N0	Covid-19	dev
1	1247603329217200132	A+	O+	Covid-19	dev
0	1234185218451496960	A+	N+	Covid-19	dev
0	1248924268164866049	A0	N0	Covid-19	dev
0	1233984473961660418	A0	N0	Covid-19	dev
0	1235285422303055872	A0	N0	Covid-19	dev
1	1241809195017687042	A++	O++	Covid-19	dev
1	1236157291667259393	A0	O0	Covid-19	dev
1	1240782715433242635	A0	O0	Covid-19	dev
1	1235388641741922305	A++	O++	Covid-19	dev
1	1239302982098919430	A+	O+	Covid-19	dev
1	1235701207970136064	A0	O0	Covid-19	dev
1	1241784061431078913	A+	O+	Covid-19	dev
1	1245075171058335750	A+	O+	Covid-19	dev
1	1238472581143019520	A++	O++	Covid-19	dev
0	1244373232658124801	A0	N0	Covid-19	dev
0	1229261427443191810	A0	N0	Covid-19	dev
1	1238753150577905665	A0	O0	Covid-19	dev
1	1233434749084897280	A0	O0	Covid-19	dev
1	1242632437684932613	A0	O0	Covid-19	dev
1	1238100533954719749	A0	O0	Covid-19	dev
1	1244755346473664513	A+	O+	Covid-19	dev
1	1243348572877307905	A+	O+	Covid-19	dev
1	1233051141845508096	A0	O0	Covid-19	dev
1	1237441710252326913	A++	O++	Covid-19	dev
0	1240699228717846528	A0	N0	Covid-19	dev
1	1236436039083765762	A0	O0	Covid-19	dev
1	1235930636877090816	A0	O0	Covid-19	dev
1	1233127613817925651	A+	O+	Covid-19	dev
0	1226337437699452928	A0	N0	Covid-19	dev
0	1247653933859864576	A0	N0	Covid-19	dev
1	1233647759325974531	A0	O0	Covid-19	dev
1	1252602486839341056	A+	O+	Covid-19	dev
1	1251764487062867968	A+	O+	Covid-19	dev
1	1251105544233943040	A+	O+	Covid-19	dev
1	1247010104337215492	A++	O++	Covid-19	dev
1	1253004128776859652	A++	O++	Covid-19	dev
1	1237272699929530368	A+	O+	Covid-19	dev
1	1244279708352688129	A++	O++	Covid-19	dev
1	1251707938680582144	A+	O+	Covid-19	dev
1	1223035540674695170	A+	O+	Covid-19	dev
1	1234666404659380226	A+	O+	Covid-19	dev
1	1246921780662583296	A+	O+	Covid-19	dev
1	1233392847333810178	A++	O++	Covid-19	dev
1	1234979652982067201	A++	O++	Covid-19	dev
1	1234673936828252161	A++	O++	Covid-19	dev
1	1253820404646305792	A++	O++	Covid-19	dev
1	1236779007187849218	A++	O++	Covid-19	dev
1	1245771005898813440	A++	O++	Covid-19	dev
1	1226379578224136192	A++	O++	Covid-19	dev
1	1247541983809114116	A++	O++	Covid-19	dev
1	1220478818986680320	A++	O++	Covid-19	dev
1	1239767136253489152	A++	O++	Covid-19	dev
1	1246235089681424384	A++	O++	Covid-19	dev
1	1311279246787125249	A0	O0	Elections2020	dev
0	1311294378380529668	A+	N+	Elections2020	dev
1	1311281794545782789	A++	O++	Elections2020	dev
0	1311292137326211072	A+	N+	Elections2020	dev
1	1311283483659120640	A0	O0	Elections2020	dev
0	1311283414516092930	A+	N+	Elections2020	dev
1	1311287163531689989	A0	O0	Elections2020	dev
0	1311275288890925057	A++	N++	Elections2020	dev
0	1311285177923129344	A++	N++	Elections2020	dev
1	1311285598611820544	A0	O0	Elections2020	dev
1	1311279364152139778	A0	O0	Elections2020	dev
0	1311289684266450946	A++	N++	Elections2020	dev
1	1311277914315517952	A++	O++	Elections2020	dev
0	1311292432198311936	A+	N+	Elections2020	dev
0	1311289434181185541	A++	N++	Elections2020	dev
1	1311286525032722432	A++	O++	Elections2020	dev
0	1311288254906478592	A++	N++	Elections2020	dev
0	1311285822692360192	A++	N++	Elections2020	dev
1	1311282940572250112	A0	O0	Elections2020	dev
0	1311283104913461250	A+	N+	Elections2020	dev
0	1311276168130170881	A++	N++	Elections2020	dev
0	1311292588801118211	A++	N++	Elections2020	dev
1	1311292127121465344	A++	O++	Elections2020	dev
1	1311286196467724289	A+	O+	Elections2020	dev
1	1311287494823075842	A++	O++	Elections2020	dev
1	1311278233703182336	A0	O0	Elections2020	dev
1	1311279324469886976	A0	O0	Elections2020	dev
1	1311277808216420353	A0	O0	Elections2020	dev
1	1311281741320122368	A0	O0	Elections2020	dev
0	1311280431912964096	A++	N++	Elections2020	dev
0	1311288744792784897	A+	N+	Elections2020	dev
0	1311279145704476672	A+	N+	Elections2020	dev
1	1311278676634415104	A++	O++	Elections2020	dev
0	1311283723871150085	A++	N++	Elections2020	dev
0	1311286160564645888	A0	N0	Elections2020	dev
0	1311279855900807172	A+	N+	Elections2020	dev
0	1311276146915528704	A0	N0	Elections2020	dev
0	1311279140511911939	A++	N++	Elections2020	dev
0	1311286391331065863	A0	N0	Elections2020	dev
0	1311282300949331969	A++	N++	Elections2020	dev
1	1311290290121121792	A++	O++	Elections2020	dev
0	1311281684256444417	A++	N++	Elections2020	dev
1	1311290975248097282	A+	O+	Elections2020	dev
0	1311287766597107715	A+	N+	Elections2020	dev
0	1311277031720513536	A+	N+	Elections2020	dev
0	1311279387573211140	A++	N++	Elections2020	dev
0	1311277476249825286	A+	N+	Elections2020	dev
1	1311277738607738881	A+	O+	Elections2020	dev
1	1311280052689080320	A+	O+	Elections2020	dev
1	1311294236193517569	A++	O++	Elections2020	dev
0	1311277539583766528	A++	N++	Elections2020	dev
1	1311277192702234624	A+	O+	Elections2020	dev
0	1311290863235092482	A++	N++	Elections2020	dev
0	1311293102091653120	A++	N++	Elections2020	dev
1	1311292110855966720	A++	O++	Elections2020	dev
1	1311281029118865409	A0	O0	Elections2020	dev
1	1311284287103262720	A0	O0	Elections2020	dev
0	1311282343693475840	A+	N+	Elections2020	dev
0	1311287981475495936	A++	N++	Elections2020	dev
0	1311280067268554752	A0	N0	Elections2020	dev
0	1311274995985928192	A0	N0	Elections2020	dev
0	1311279947311390720	A+	N+	Elections2020	dev
1	1311282281173188610	A0	O0	Elections2020	dev
0	1311279135193329664	A0	N0	Elections2020	dev
1	1311276519533273088	A0	O0	Elections2020	dev
0	1311275118014771206	A++	N++	Elections2020	dev
0	1311286176070938628	A0	N0	Elections2020	dev
0	1311283484808351744	A++	N++	Elections2020	dev
1	1311276133103656961	A0	O0	Elections2020	dev
0	1311294281932447745	A+	N+	Elections2020	dev
1	1311280608652529664	A0	O0	Elections2020	dev
0	1311286532142137344	A+	N+	Elections2020	dev
1	1311292686872313857	A+	O+	Elections2020	dev
0	1311284001403842560	A0	N0	Elections2020	dev
0	1311287096095715329	A0	N0	Elections2020	dev
0	1311287563584516096	A0	N0	Elections2020	dev
1	1311286234644447233	A+	O+	Elections2020	dev
1	1311279265367891968	A0	O0	Elections2020	dev
0	1311291854017699842	A+	N+	Elections2020	dev
0	1311287827641106434	A+	N+	Elections2020	dev
1	1311276042078818304	A++	O++	Elections2020	dev
0	1311278311956533250	A+	N+	Elections2020	dev
0	1311278298673090560	A++	N++	Elections2020	dev
1	1311275145856790528	A+	O+	Elections2020	dev
1	1311292351772581888	A+	O+	Elections2020	dev
0	1311275225347227649	A0	N0	Elections2020	dev
1	1311284751467196417	A+	O+	Elections2020	dev
0	1311285064987181057	A0	N0	Elections2020	dev
1	1311287909107068930	A+	O+	Elections2020	dev
0	1311293509505298432	A+	N+	Elections2020	dev
0	1311280059488108544	A0	N0	Elections2020	dev
1	1311287052969930755	A++	O++	Elections2020	dev
0	1311292061237342208	A++	N++	Elections2020	dev
1	1311283313286545410	A++	O++	Elections2020	dev
0	1311285747819909120	A0	N0	Elections2020	dev
0	1311282350739906560	A+	N+	Elections2020	dev
0	1311281031056707585	A0	N0	Elections2020	dev
1	1311287862525079552	A++	O++	Elections2020	dev
0	1311294352535117824	A+	N+	Elections2020	dev
0	1311283832323215360	A0	N0	Elections2020	dev
1	1311287422160904194	A++	O++	Elections2020	dev
0	1311283910542753792	A++	N++	Elections2020	dev
0	1311275899967303682	A+	N+	Elections2020	dev
1	1311275932431331330	A+	O+	Elections2020	dev
1	1311278188622995456	A++	O++	Elections2020	dev
1	1311287824193392640	A0	O0	Elections2020	dev
0	1311286894840471555	A++	N++	Elections2020	dev
1	1311284890961424385	A0	O0	Elections2020	dev
0	1311275676541091841	A0	N0	Elections2020	dev
0	1311296765933617152	A++	N++	Elections2020	dev
1	1311293272807989257	A+	O+	Elections2020	dev
0	1311275898155479051	A+	N+	Elections2020	dev
0	1311285627925794817	A++	N++	Elections2020	dev
1	1311280295308648456	A+	O+	Elections2020	dev
0	1311285834696388609	A++	N++	Elections2020	dev
0	1311283672197275648	A++	N++	Elections2020	dev
0	1311283442261393411	A+	N+	Elections2020	dev
0	1311286782579929089	A+	N+	Elections2020	dev
1	1311291223672528897	A++	O++	Elections2020	dev
1	1311289782056624128	A++	O++	Elections2020	dev
0	1311288455708762114	A0	N0	Elections2020	dev
0	1311276657311973380	A+	N+	Elections2020	dev
0	1311278849175384064	A++	N++	Elections2020	dev
1	1311292863578341377	A++	O++	Elections2020	dev
0	1311278402872242176	A++	N++	Elections2020	dev
1	1311279378639265792	A+	O+	Elections2020	dev
0	1311282243709603846	A0	N0	Elections2020	dev
0	1311286014439284736	A+	N+	Elections2020	dev
1	1311286870421188611	A0	O0	Elections2020	dev
0	1311288896198717440	A0	N0	Elections2020	dev
1	1311285868565614593	A++	O++	Elections2020	dev
0	1311276846407876609	A0	N0	Elections2020	dev
1	1311280882859364353	A0	O0	Elections2020	dev
1	1311285631734120456	A++	O++	Elections2020	dev
1	1311280272436985860	A+	O+	Elections2020	dev
1	1311291453780496384	A+	O+	Elections2020	dev
0	1311287745097207808	A+	N+	Elections2020	dev
0	1311293425073913856	A+	N+	Elections2020	dev
0	1311283563904499712	A+	N+	Elections2020	dev
1	1311287404687511558	A0	O0	Elections2020	dev
1	1311287567896068097	A++	O++	Elections2020	dev
0	1311279806424776704	A0	N0	Elections2020	dev
0	1311281756960681990	A0	N0	Elections2020	dev
0	1311279253133176838	A0	N0	Elections2020	dev
1	1311280680312078337	A0	O0	Elections2020	dev
1	1311278610116825088	A++	O++	Elections2020	dev
0	1311278614672027649	A0	N0	Elections2020	dev
0	1311288934081667073	A0	N0	Elections2020	dev
1	1311281842071404545	A0	O0	Elections2020	dev
1	1311291411493515264	A+	O+	Elections2020	dev
1	1311279212066635777	A0	O0	Elections2020	dev
0	1311285489039806465	A0	N0	Elections2020	dev
0	1311286632197304320	A0	N0	Elections2020	dev
1	1311278529548607488	A+	O+	Elections2020	dev
0	1311284098325835781	A0	N0	Elections2020	dev
0	1311277616800952320	A0	N0	Elections2020	dev
1	1311276684004515843	A0	O0	Elections2020	dev
1	1311275330045444097	A0	O0	Elections2020	dev
1	1311277802243596289	A0	O0	Elections2020	dev
1	1311282172775600130	A0	O0	Elections2020	dev
1	1311289573520146436	A++	O++	Elections2020	dev
1	1311291742159802369	A+	O+	Elections2020	dev
1	1311281475397062656	A+	O+	Elections2020	dev
1	1311279701256798216	A0	O0	Elections2020	dev
1	1311289581707227136	A+	O+	Elections2020	dev
1	1311280888668286976	A0	O0	Elections2020	dev
1	1311286131317768195	A+	O+	Elections2020	dev
1	1311279485451489282	A+	O+	Elections2020	dev
1	1311282751333564417	A++	O++	Elections2020	dev
1	1311285853906374656	A+	O+	Elections2020	dev
1	1311278640823496704	A+	O+	Elections2020	dev
1	1311291064163209218	A+	O+	Elections2020	dev
1	1311288067182002177	A++	O++	Elections2020	dev
1	1311287365986648064	A++	O++	Elections2020	dev
1	1311287298349203457	A+	O+	Elections2020	dev
1	1311279997911543808	A+	O+	Elections2020	dev
1	1311276784369963008	A++	O++	Elections2020	dev
1	1311279551381680128	A++	O++	Elections2020	dev
1	1311286451078934532	A+	O+	Elections2020	dev
1	1311285030250053633	A++	O++	Elections2020	dev
0	1266205488619728896	A++	N++	BLM	test
0	1266205879784767490	A+	N+	BLM	test
1	1266211215816212481	A0	O0	BLM	test
1	1266217357351010306	A+	O+	BLM	test
0	1266223398180597765	A++	N++	BLM	test
0	1266227159317823488	A+	N+	BLM	test
0	1266232490663895040	A++	N++	BLM	test
0	1266242394845929478	A+	N+	BLM	test
0	1266245982414499841	A+	N+	BLM	test
0	1266255807861059584	A0	N0	BLM	test
0	1266299014363836418	A+	N+	BLM	test
0	1266338944666517508	A++	N++	BLM	test
0	1266340620055900160	A++	N++	BLM	test
0	1266370103550963713	A0	N0	BLM	test
1	1266375030893494272	A0	O0	BLM	test
1	1266384749964283904	A+	O+	BLM	test
0	1266397845810282499	A++	N++	BLM	test
0	1266404266060558336	A++	N++	BLM	test
0	1266410491863281665	A++	N++	BLM	test
0	1266411884439195648	A++	N++	BLM	test
0	1266425755682189313	A+	N+	BLM	test
1	1266428905986064384	A+	O+	BLM	test
0	1266429333935095808	A++	N++	BLM	test
1	1266433089229725699	A0	O0	BLM	test
0	1266433531682717696	A++	N++	BLM	test
0	1266434412180205573	A++	N++	BLM	test
1	1266439844751761409	A++	O++	BLM	test
1	1266441541234688000	A0	O0	BLM	test
